ダウンロードした時刻：2018/11/10 20:43:21

,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪
2016/8/3,25.8,8,1,35.0,8,1,29.6,8,1
2016/8/4,26.1,8,1,36.4,8,1,30.4,8,1
2016/8/5,27.4,8,1,36.3,8,1,30.4,8,1
2016/8/6,27.7,8,1,36.9,8,1,30.1,8,1
2016/8/7,26.7,8,1,36.8,8,1,30.6,8,1
2016/8/8,27.3,8,1,36.3,8,1,31.1,8,1
2016/8/9,27.4,8,1,35.3,8,1,30.5,8,1
2016/8/10,25.7,8,1,35.2,8,1,29.4,8,1
2016/8/11,24.2,8,1,36.2,8,1,29.2,8,1
2016/8/12,25.1,8,1,35.4,8,1,29.6,8,1
2016/8/13,26.2,8,1,35.5,8,1,30.1,8,1
2016/8/14,26.4,8,1,35.5,8,1,29.8,8,1
2016/8/15,26.7,8,1,35.5,8,1,29.6,8,1
2016/8/16,25.6,8,1,35.3,8,1,30.0,8,1
2016/8/17,25.6,8,1,33.6,8,1,28.9,8,1
2016/8/18,26.4,8,1,36.0,8,1,30.3,8,1
2016/8/19,27.5,8,1,38.1,8,1,31.0,8,1
2016/8/20,27.3,8,1,37.6,8,1,31.6,8,1
2016/8/21,27.8,8,1,36.9,8,1,31.3,8,1
2016/8/22,28.6,8,1,36.3,8,1,31.1,8,1
2016/8/23,27.5,8,1,35.9,8,1,30.3,8,1
2016/8/24,26.4,8,1,35.5,8,1,29.4,8,1
2016/8/25,26.1,8,1,35.9,8,1,29.7,8,1
2016/8/26,26.3,8,1,35.3,8,1,29.8,8,1
2016/8/27,25.1,8,1,32.2,8,1,27.5,8,1
2016/8/28,23.6,8,1,32.1,8,1,26.7,8,1
2016/8/29,20.8,8,1,28.2,8,1,24.5,8,1
2016/8/30,21.1,8,1,28.2,8,1,24.7,8,1
2016/8/31,24.7,8,1,31.7,8,1,27.6,8,1
2016/9/1,23.5,8,1,32.6,8,1,28.0,8,1
2016/9/2,23.3,8,1,34.1,8,1,28.1,8,1
2016/9/3,25.1,8,1,33.9,8,1,29.0,8,1
2016/9/4,25.6,8,1,34.8,8,1,29.3,8,1
2016/9/5,25.1,8,1,31.7,8,1,27.5,8,1
2016/9/6,25.2,8,1,33.0,8,1,27.4,8,1
2016/9/7,24.6,8,1,34.7,8,1,28.8,8,1
2016/9/8,23.7,8,1,28.8,8,1,26.5,8,1
2016/9/9,22.9,8,1,30.2,8,1,25.5,8,1
2016/9/10,21.0,8,1,31.4,8,1,25.5,8,1
2016/9/11,22.9,8,1,33.0,8,1,27.0,8,1
2016/9/12,23.8,8,1,31.2,8,1,27.5,8,1
2016/9/13,23.5,8,1,26.3,8,1,24.9,8,1
2016/9/14,23.3,8,1,28.1,8,1,25.2,8,1
2016/9/15,22.8,8,1,28.3,8,1,25.2,8,1
2016/9/16,22.6,8,1,31.3,8,1,26.2,8,1
2016/9/17,25.1,8,1,31.6,8,1,28.0,8,1
2016/9/18,23.2,8,1,27.9,8,1,25.5,8,1
2016/9/19,20.9,8,1,26.4,8,1,24.0,8,1
2016/9/20,20.2,8,1,22.4,8,1,21.4,8,1
2016/9/21,20.5,8,1,26.7,8,1,22.8,8,1
2016/9/22,21.5,8,1,26.9,8,1,23.1,8,1
2016/9/23,21.1,8,1,26.7,8,1,23.0,8,1
2016/9/24,20.1,8,1,25.5,8,1,22.5,8,1
2016/9/25,22.4,8,1,30.7,8,1,25.9,8,1
2016/9/26,22.3,8,1,30.2,8,1,25.5,8,1
2016/9/27,23.1,8,1,32.5,8,1,27.6,8,1
2016/9/28,23.9,8,1,29.5,8,1,26.3,8,1
2016/9/29,20.5,8,1,26.3,8,1,23.0,8,1
2016/9/30,19.2,8,1,28.0,8,1,22.7,8,1
2016/10/1,21.2,8,1,27.7,8,1,24.3,8,1
2016/10/2,23.8,8,1,31.2,8,1,26.9,8,1
2016/10/3,20.8,8,1,27.6,8,1,23.9,8,1
2016/10/4,21.1,8,1,28.9,8,1,23.8,8,1
2016/10/5,20.7,8,1,29.0,8,1,25.0,8,1
2016/10/6,20.2,8,1,28.8,8,1,24.0,8,1
2016/10/7,17.3,8,1,27.6,8,1,22.3,8,1
2016/10/8,21.8,8,1,31.1,8,1,26.3,8,1
2016/10/9,17.4,8,1,27.2,8,1,21.7,8,1
2016/10/10,15.8,8,1,22.8,8,1,18.6,8,1
2016/10/11,15.5,8,1,21.9,8,1,18.5,8,1
2016/10/12,15.1,8,1,25.0,8,1,18.9,8,1
2016/10/13,15.7,8,1,21.4,8,1,17.3,8,1
2016/10/14,14.6,8,1,22.5,8,1,17.7,8,1
2016/10/15,13.4,8,1,24.9,8,1,18.8,8,1
2016/10/16,17.4,8,1,27.6,8,1,21.8,8,1
2016/10/17,18.8,8,1,26.4,8,1,21.8,8,1
2016/10/18,19.3,8,1,28.5,8,1,22.9,8,1
2016/10/19,19.1,8,1,26.9,8,1,23.0,8,1
2016/10/20,19.1,8,1,27.2,8,1,22.8,8,1
2016/10/21,16.0,8,1,21.9,8,1,18.5,8,1
2016/10/22,14.6,8,1,20.3,8,1,17.5,8,1
2016/10/23,15.7,8,1,20.7,8,1,18.5,8,1
2016/10/24,13.4,8,1,22.1,8,1,16.6,8,1
2016/10/25,12.8,8,1,19.9,8,1,16.5,8,1
2016/10/26,17.2,8,1,25.8,8,1,21.0,8,1
2016/10/27,14.1,8,1,23.2,8,1,18.3,8,1
2016/10/28,13.7,8,1,20.3,8,1,16.5,8,1
2016/10/29,12.9,8,1,21.6,8,1,17.3,8,1
2016/10/30,10.5,8,1,19.5,8,1,14.8,8,1
2016/10/31,10.8,8,1,19.9,8,1,15.0,8,1
2016/11/1,11.5,8,1,19.7,8,1,14.3,8,1
2016/11/2,9.1,8,1,19.0,8,1,13.7,8,1
2016/11/3,10.6,8,1,18.0,8,1,14.0,8,1
2016/11/4,9.9,8,1,18.7,8,1,14.2,8,1
2016/11/5,9.4,8,1,20.3,8,1,14.5,8,1
2016/11/6,9.7,8,1,16.4,8,1,13.3,8,1
2016/11/7,8.2,8,1,18.3,8,1,13.2,8,1
2016/11/8,11.7,8,1,15.3,8,1,13.5,8,1
2016/11/9,7.5,8,1,13.8,8,1,10.4,8,1
2016/11/10,6.8,8,1,12.9,8,1,10.1,8,1
2016/11/11,9.9,8,1,18.5,8,1,14.2,8,1
2016/11/12,10.6,8,1,19.6,8,1,14.9,8,1
2016/11/13,11.2,8,1,21.6,8,1,16.0,8,1
2016/11/14,14.5,8,1,18.9,8,1,15.8,8,1
2016/11/15,12.5,8,1,21.2,8,1,16.4,8,1
2016/11/16,9.5,8,1,15.9,8,1,12.2,8,1
2016/11/17,7.5,8,1,18.5,8,1,12.3,8,1
2016/11/18,8.0,8,1,19.6,8,1,13.8,8,1
2016/11/19,13.7,8,1,19.1,8,1,16.3,8,1
2016/11/20,14.6,8,1,20.4,8,1,17.4,8,1
2016/11/21,13.8,8,1,17.3,8,1,15.7,8,1
2016/11/22,14.7,8,1,21.2,8,1,17.5,8,1
2016/11/23,8.6,8,1,15.6,8,1,11.2,8,1
2016/11/24,6.4,8,1,14.9,8,1,9.7,8,1
2016/11/25,6.6,8,1,14.8,8,1,10.5,8,1
2016/11/26,6.9,8,1,17.0,8,1,11.7,8,1
2016/11/27,11.2,8,1,13.1,8,1,12.0,8,1
2016/11/28,9.9,8,1,14.6,8,1,11.5,8,1
2016/11/29,8.2,8,1,14.5,8,1,10.4,8,1
2016/11/30,7.6,8,1,13.0,8,1,10.3,8,1
2016/12/1,10.5,8,1,16.2,8,1,13.6,8,1
2016/12/2,8.4,8,1,15.2,8,1,11.7,8,1
2016/12/3,6.0,8,1,16.6,8,1,11.2,8,1
2016/12/4,8.3,8,1,15.7,8,1,11.8,8,1
2016/12/5,12.3,8,1,18.0,8,1,15.1,8,1
2016/12/6,6.6,8,1,14.9,8,1,11.6,8,1
2016/12/7,4.9,8,1,13.2,8,1,9.2,8,1
2016/12/8,7.4,8,1,13.8,8,1,10.5,8,1
2016/12/9,7.0,8,1,16.5,8,1,11.3,8,1
2016/12/10,5.3,8,1,12.3,8,1,8.6,8,1
2016/12/11,4.1,8,1,11.0,8,1,7.0,8,1
2016/12/12,3.2,8,1,9.9,8,1,6.9,8,1
2016/12/13,7.1,8,1,10.6,8,1,8.7,8,1
2016/12/14,4.4,8,1,11.6,8,1,8.6,8,1
2016/12/15,2.7,8,1,9.2,8,1,5.8,8,1
2016/12/16,3.3,8,1,8.2,8,1,5.7,8,1
2016/12/17,2.2,8,1,12.2,8,1,7.6,8,1
2016/12/18,3.7,8,1,12.9,8,1,8.3,8,1
2016/12/19,4.6,8,1,14.8,8,1,9.4,8,1
2016/12/20,7.9,8,1,12.8,8,1,10.1,8,1
2016/12/21,6.6,8,1,15.9,8,1,10.8,8,1
2016/12/22,11.3,8,1,21.2,8,1,15.4,8,1
2016/12/23,8.3,8,1,15.1,8,1,11.7,8,1
2016/12/24,6.1,8,1,11.1,8,1,8.2,8,1
2016/12/25,5.3,8,1,12.6,8,1,8.4,8,1
2016/12/26,5.6,8,1,12.9,8,1,9.6,8,1
2016/12/27,6.0,8,1,13.5,8,1,10.3,8,1
2016/12/28,3.0,8,1,7.7,8,1,5.1,8,1
2016/12/29,2.3,8,1,8.6,8,1,5.6,8,1
2016/12/30,3.4,8,1,9.5,8,1,6.1,8,1
2016/12/31,1.6,8,1,11.5,8,1,6.7,8,1
2017/1/1,3.7,8,1,12.7,8,1,7.9,8,1
2017/1/2,3.4,8,1,12.5,8,1,8.2,8,1
2017/1/3,6.5,8,1,14.8,8,1,10.0,8,1
2017/1/4,3.6,8,1,13.8,8,1,8.5,8,1
2017/1/5,5.8,8,1,10.6,8,1,7.5,8,1
2017/1/6,4.4,8,1,10.8,8,1,6.9,8,1
2017/1/7,1.4,8,1,10.9,8,1,6.5,8,1
2017/1/8,5.6,8,1,7.4,8,1,6.4,8,1
2017/1/9,5.6,8,1,12.2,8,1,9.0,8,1
2017/1/10,6.1,8,1,13.0,8,1,9.6,8,1
2017/1/11,5.4,8,1,11.1,8,1,7.6,8,1
2017/1/12,4.7,8,1,9.4,8,1,6.9,8,1
2017/1/13,4.6,8,1,10.4,8,1,6.7,8,1
2017/1/14,0.1,8,1,7.2,8,1,3.6,8,1
2017/1/15,-0.6,8,1,5.1,8,1,2.0,8,1
2017/1/16,0.9,8,1,6.9,8,1,4.0,8,1
2017/1/17,2.8,8,1,8.5,8,1,5.5,8,1
2017/1/18,0.8,8,1,10.6,8,1,5.7,8,1
2017/1/19,3.3,8,1,10.3,8,1,6.5,8,1
2017/1/20,1.5,8,1,9.5,8,1,4.7,8,1
2017/1/21,2.7,8,1,8.3,8,1,5.1,8,1
2017/1/22,1.4,8,1,6.8,8,1,4.2,8,1
2017/1/23,0.8,8,1,4.8,8,1,2.4,8,1
2017/1/24,1.1,8,1,6.7,8,1,2.9,8,1
2017/1/25,0.1,8,1,7.8,8,1,3.5,8,1
2017/1/26,-0.8,8,1,9.5,8,1,4.3,8,1
2017/1/27,1.6,8,1,13.3,8,1,7.4,8,1
2017/1/28,3.9,8,1,12.8,8,1,8.0,8,1
2017/1/29,3.3,8,1,11.4,8,1,7.3,8,1
2017/1/30,4.8,8,1,14.2,8,1,9.1,8,1
2017/1/31,2.2,8,1,7.5,8,1,4.4,8,1
2017/2/1,1.0,8,1,7.5,8,1,4.4,8,1
2017/2/2,2.6,8,1,8.0,8,1,5.8,8,1
2017/2/3,4.9,8,1,11.9,8,1,7.8,8,1
2017/2/4,2.1,8,1,12.5,8,1,7.4,8,1
2017/2/5,5.5,8,1,9.7,8,1,7.0,8,1
2017/2/6,3.8,8,1,11.0,8,1,7.5,8,1
2017/2/7,2.4,8,1,6.8,8,1,4.5,8,1
2017/2/8,3.2,8,1,8.7,8,1,5.4,8,1
2017/2/9,1.4,8,1,6.2,8,1,3.9,8,1
2017/2/10,1.5,8,1,7.6,8,1,4.2,8,1
2017/2/11,0.0,8,1,7.0,8,1,3.2,8,1
2017/2/12,-0.6,8,1,8.4,8,1,3.4,8,1
2017/2/13,0.6,8,1,8.5,8,1,4.4,8,1
2017/2/14,1.3,8,1,8.6,8,1,4.6,8,1
2017/2/15,3.3,8,1,10.6,8,1,6.5,8,1
2017/2/16,1.3,8,1,13.6,8,1,7.7,8,1
2017/2/17,6.7,8,1,13.0,8,1,9.6,8,1
2017/2/18,6.2,8,1,10.8,8,1,7.9,8,1
2017/2/19,2.7,8,1,10.1,8,1,6.5,8,1
2017/2/20,4.7,8,1,17.8,8,1,9.3,8,1
2017/2/21,2.9,8,1,8.6,8,1,4.7,8,1
2017/2/22,1.0,8,1,10.9,8,1,6.4,8,1
2017/2/23,6.7,8,1,13.8,8,1,10.0,8,1
2017/2/24,3.8,8,1,9.7,8,1,5.7,8,1
2017/2/25,1.9,8,1,10.4,8,1,6.5,8,1
2017/2/26,3.7,8,1,12.2,8,1,8.1,8,1
2017/2/27,3.9,8,1,10.9,8,1,6.4,8,1
2017/2/28,1.6,8,1,11.7,8,1,6.3,8,1
2017/3/1,2.6,8,1,14.1,8,1,7.3,8,1
2017/3/2,6.9,8,1,14.7,8,1,9.6,8,1
2017/3/3,5.4,8,1,11.5,8,1,8.3,8,1
2017/3/4,3.5,8,1,15.5,8,1,9.0,8,1
2017/3/5,5.7,8,1,15.9,8,1,10.9,8,1
2017/3/6,7.2,8,1,12.9,8,1,10.2,8,1
2017/3/7,4.1,8,1,10.4,8,1,6.9,8,1
2017/3/8,1.8,8,1,9.5,8,1,5.8,8,1
2017/3/9,4.2,8,1,10.2,8,1,7.0,8,1
2017/3/10,5.6,8,1,12.7,8,1,8.3,8,1
2017/3/11,4.5,8,1,12.0,8,1,7.5,8,1
2017/3/12,3.0,8,1,14.5,8,1,8.4,8,1
2017/3/13,7.5,8,1,13.7,8,1,10.1,8,1
2017/3/14,6.2,8,1,13.6,8,1,9.2,8,1
2017/3/15,4.7,8,1,11.3,8,1,7.3,8,1
2017/3/16,5.9,8,1,11.9,8,1,8.2,8,1
2017/3/17,3.9,8,1,13.8,8,1,8.6,8,1
2017/3/18,4.0,8,1,13.9,8,1,9.3,8,1
2017/3/19,4.7,8,1,16.6,8,1,11.0,8,1
2017/3/20,7.4,8,1,18.4,8,1,12.8,8,1
2017/3/21,7.9,8,1,12.0,8,1,9.5,8,1
2017/3/22,6.3,8,1,14.1,8,1,9.6,8,1
2017/3/23,6.6,8,1,14.4,8,1,10.1,8,1
2017/3/24,6.2,8,1,12.8,8,1,9.0,8,1
2017/3/25,5.3,8,1,12.7,8,1,8.8,8,1
2017/3/26,6.0,8,1,14.4,8,1,9.3,8,1
2017/3/27,7.1,8,1,14.6,8,1,9.9,8,1
2017/3/28,5.1,8,1,13.7,8,1,9.4,8,1
2017/3/29,7.0,8,1,15.4,8,1,11.3,8,1
2017/3/30,10.0,8,1,19.5,8,1,14.2,8,1
2017/3/31,5.8,8,1,12.5,8,1,8.4,8,1
2017/4/1,5.7,8,1,12.9,8,1,8.5,8,1
2017/4/2,5.0,8,1,16.6,8,1,10.0,8,1
2017/4/3,5.7,8,1,16.6,8,1,11.7,8,1
2017/4/4,8.9,8,1,19.8,8,1,14.5,8,1
2017/4/5,10.0,8,1,19.7,8,1,15.4,8,1
2017/4/6,11.7,8,1,21.2,8,1,17.1,8,1
2017/4/7,15.0,8,1,19.8,8,1,17.2,8,1
2017/4/8,16.7,8,1,20.0,8,1,18.1,8,1
2017/4/9,10.5,8,1,18.4,8,1,15.5,8,1
2017/4/10,8.2,8,1,17.2,8,1,12.8,8,1
2017/4/11,11.1,8,1,14.2,8,1,12.9,8,1
2017/4/12,9.0,8,1,16.0,8,1,13.1,8,1
2017/4/13,6.6,8,1,18.3,8,1,13.1,8,1
2017/4/14,9.5,8,1,22.3,8,1,16.7,8,1
2017/4/15,15.0,8,1,21.9,8,1,18.8,8,1
2017/4/16,15.0,8,1,24.8,8,1,19.8,8,1
2017/4/17,16.0,8,1,22.8,8,1,18.6,8,1
2017/4/18,16.6,8,1,21.6,8,1,18.6,8,1
2017/4/19,12.9,8,1,21.1,8,1,17.2,8,1
2017/4/20,10.7,8,1,19.2,8,1,15.5,8,1
2017/4/21,14.3,8,1,20.8,8,1,16.5,8,1
2017/4/22,10.8,8,1,21.1,8,1,15.3,8,1
2017/4/23,8.9,8,1,20.6,8,1,14.6,8,1
2017/4/24,10.3,8,1,23.9,8,1,17.0,8,1
2017/4/25,13.9,8,1,23.4,8,1,18.3,8,1
2017/4/26,14.6,8,1,17.6,8,1,15.8,8,1
2017/4/27,12.1,8,1,19.8,8,1,15.5,8,1
2017/4/28,9.8,8,1,21.0,8,1,16.1,8,1
2017/4/29,13.0,8,1,23.0,8,1,17.5,8,1
2017/4/30,11.9,8,1,25.7,8,1,19.1,8,1
2017/5/1,13.6,8,1,25.2,8,1,19.6,8,1
2017/5/2,11.4,8,1,24.5,8,1,17.8,8,1
2017/5/3,14.6,8,1,25.2,8,1,19.0,8,1
2017/5/4,14.6,8,1,26.1,8,1,20.0,8,1
2017/5/5,16.7,8,1,26.7,8,1,21.0,8,1
2017/5/6,17.0,8,1,24.2,8,1,19.9,8,1
2017/5/7,16.8,8,1,24.2,8,1,20.6,8,1
2017/5/8,18.4,8,1,26.4,8,1,22.3,8,1
2017/5/9,14.1,8,1,23.3,8,1,19.3,8,1
2017/5/10,14.8,8,1,24.6,8,1,19.0,8,1
2017/5/11,17.0,8,1,24.9,8,1,20.5,8,1
2017/5/12,18.2,8,1,27.4,8,1,22.7,8,1
2017/5/13,15.3,8,1,20.3,8,1,17.8,8,1
2017/5/14,16.1,8,1,26.3,8,1,21.0,8,1
2017/5/15,17.3,8,1,24.8,8,1,20.8,8,1
2017/5/16,15.6,8,1,22.2,8,1,18.9,8,1
2017/5/17,14.4,8,1,24.4,8,1,19.1,8,1
2017/5/18,14.4,8,1,27.0,8,1,20.5,8,1
2017/5/19,15.6,8,1,28.2,8,1,21.9,8,1
2017/5/20,17.6,8,1,29.6,8,1,23.5,8,1
2017/5/21,20.0,8,1,28.7,8,1,23.7,8,1
2017/5/22,20.0,8,1,29.4,8,1,23.8,8,1
2017/5/23,19.7,8,1,28.5,8,1,23.3,8,1
2017/5/24,19.0,8,1,24.4,8,1,21.9,8,1
2017/5/25,18.3,8,1,23.9,8,1,21.0,8,1
2017/5/26,17.7,8,1,27.8,8,1,22.3,8,1
2017/5/27,16.0,8,1,23.8,8,1,19.6,8,1
2017/5/28,16.0,8,1,26.3,8,1,21.1,8,1
2017/5/29,17.7,8,1,29.3,8,1,23.4,8,1
2017/5/30,20.5,8,1,29.9,8,1,25.1,8,1
2017/5/31,21.5,8,1,29.0,8,1,24.0,8,1
2017/6/1,16.1,8,1,27.5,8,1,23.1,8,1
2017/6/2,16.9,8,1,25.9,8,1,20.5,8,1
2017/6/3,15.5,8,1,24.5,8,1,19.4,8,1
2017/6/4,15.7,8,1,26.1,8,1,20.3,8,1
2017/6/5,15.1,8,1,27.0,8,1,20.5,8,1
2017/6/6,16.2,8,1,26.4,8,1,21.4,8,1
2017/6/7,17.6,8,1,22.6,8,1,19.2,8,1
2017/6/8,17.9,8,1,26.3,8,1,21.2,8,1
2017/6/9,17.4,8,1,28.2,8,1,22.7,8,1
2017/6/10,19.3,8,1,29.1,8,1,23.7,8,1
2017/6/11,17.7,8,1,25.7,8,1,21.1,8,1
2017/6/12,16.1,8,1,24.3,8,1,19.9,8,1
2017/6/13,15.3,8,1,25.5,8,1,20.1,8,1
2017/6/14,16.6,8,1,26.5,8,1,21.7,8,1
2017/6/15,18.2,8,1,28.8,8,1,23.7,8,1
2017/6/16,18.3,8,1,28.7,8,1,23.6,8,1
2017/6/17,17.2,8,1,29.3,8,1,22.7,8,1
2017/6/18,20.9,8,1,29.1,8,1,24.3,8,1
2017/6/19,21.7,8,1,30.7,8,1,25.6,8,1
2017/6/20,21.5,8,1,30.8,8,1,25.0,8,1
2017/6/21,18.7,8,1,24.4,8,1,21.2,8,1
2017/6/22,20.0,8,1,28.1,8,1,23.3,8,1
2017/6/23,20.3,8,1,32.3,8,1,25.5,8,1
2017/6/24,21.9,8,1,30.4,8,1,25.1,8,1
2017/6/25,21.3,8,1,24.3,8,1,22.9,8,1
2017/6/26,20.9,8,1,28.4,8,1,24.7,8,1
2017/6/27,21.8,8,1,29.2,8,1,24.7,8,1
2017/6/28,22.2,8,1,29.4,8,1,24.5,8,1
2017/6/29,22.9,8,1,27.5,8,1,25.0,8,1
2017/6/30,22.1,8,1,29.3,8,1,25.1,8,1
2017/7/1,24.9,8,1,31.6,8,1,27.5,8,1
2017/7/2,24.8,8,1,33.4,8,1,28.7,8,1
2017/7/3,25.5,8,1,32.7,8,1,28.6,8,1
2017/7/4,25.3,8,1,30.4,8,1,27.1,8,1
2017/7/5,23.5,8,1,25.8,8,1,24.6,8,1
2017/7/6,22.8,8,1,31.2,8,1,26.5,8,1
2017/7/7,24.7,8,1,30.6,8,1,27.3,8,1
2017/7/8,25.5,8,1,33.7,8,1,28.7,8,1
2017/7/9,23.7,8,1,30.4,8,1,26.5,8,1
2017/7/10,23.7,8,1,32.0,8,1,27.6,8,1
2017/7/11,26.1,8,1,34.0,8,1,29.3,8,1
2017/7/12,26.9,8,1,33.2,8,1,29.2,8,1
2017/7/13,26.3,8,1,34.3,8,1,29.8,8,1
2017/7/14,26.7,8,1,33.5,8,1,29.2,8,1
2017/7/15,26.1,8,1,34.1,8,1,29.6,8,1
2017/7/16,26.8,8,1,34.0,8,1,29.6,8,1
2017/7/17,27.6,8,1,31.6,8,1,29.5,8,1
2017/7/18,25.7,8,1,31.1,8,1,28.1,8,1
2017/7/19,26.3,8,1,35.5,8,1,29.5,8,1
2017/7/20,25.6,8,1,36.4,8,1,30.3,8,1
2017/7/21,27.0,8,1,35.1,8,1,30.1,8,1
2017/7/22,26.8,8,1,35.7,8,1,30.0,8,1
2017/7/23,27.5,8,1,32.3,8,1,29.1,8,1
2017/7/24,27.0,8,1,33.7,8,1,29.6,8,1
2017/7/25,27.0,8,1,32.7,8,1,29.3,8,1
2017/7/26,26.0,8,1,33.7,8,1,29.1,8,1
2017/7/27,26.1,8,1,34.6,8,1,29.3,8,1
2017/7/28,25.8,8,1,34.1,8,1,28.9,8,1
2017/7/29,28.0,8,1,35.0,8,1,30.6,8,1
2017/7/30,25.3,8,1,33.5,8,1,29.6,8,1
2017/7/31,28.3,8,1,35.2,8,1,30.6,8,1
2017/8/1,27.0,8,1,35.3,8,1,30.1,8,1
2017/8/2,25.9,8,1,35.7,8,1,29.5,8,1
2017/8/3,25.7,8,1,35.6,8,1,29.1,8,1
2017/8/4,26.7,8,1,36.3,8,1,30.2,8,1
2017/8/5,27.2,8,1,36.5,8,1,30.4,8,1
2017/8/6,27.4,8,1,37.4,8,1,31.3,8,1
2017/8/7,25.3,8,1,29.7,8,1,26.8,8,1
2017/8/8,25.9,8,1,30.5,8,1,28.0,8,1
2017/8/9,25.8,8,1,33.9,8,1,29.8,8,1
2017/8/10,27.9,8,1,34.6,8,1,30.7,8,1
2017/8/11,27.0,8,1,35.1,8,1,30.3,8,1
2017/8/12,25.8,8,1,32.8,8,1,29.0,8,1
2017/8/13,24.4,8,1,32.5,8,1,27.9,8,1
2017/8/14,24.4,8,1,31.9,8,1,27.9,8,1
2017/8/15,23.4,8,1,30.1,8,1,26.3,8,1
2017/8/16,24.7,8,1,32.8,8,1,28.0,8,1
2017/8/17,25.8,8,1,33.3,8,1,28.8,8,1
2017/8/18,25.2,8,1,33.8,8,1,29.1,8,1
2017/8/19,25.5,8,1,34.2,8,1,29.4,8,1
2017/8/20,25.6,8,1,35.0,8,1,29.8,8,1
2017/8/21,27.5,8,1,34.6,8,1,30.2,8,1
2017/8/22,28.4,8,1,33.7,8,1,30.5,8,1
2017/8/23,28.2,8,1,34.0,8,1,30.2,8,1
2017/8/24,28.3,8,1,35.0,8,1,31.2,8,1
2017/8/25,29.1,8,1,34.8,8,1,31.2,8,1
2017/8/26,20.7,8,1,31.5,8,1,27.9,8,1
2017/8/27,23.4,8,1,34.0,8,1,28.4,8,1
2017/8/28,25.4,8,1,33.6,8,1,28.9,8,1
2017/8/29,27.7,8,1,34.1,8,1,30.2,8,1
2017/8/30,24.5,8,1,31.8,8,1,28.0,8,1
2017/8/31,24.0,8,1,33.1,8,1,27.0,8,1
2017/9/1,22.4,8,1,32.0,8,1,26.3,8,1
2017/9/2,22.8,8,1,30.3,8,1,25.8,8,1
2017/9/3,22.4,8,1,31.1,8,1,25.3,8,1
2017/9/4,21.1,8,1,28.0,8,1,24.4,8,1
2017/9/5,20.9,8,1,28.9,8,1,24.8,8,1
2017/9/6,22.3,8,1,29.2,8,1,25.5,8,1
2017/9/7,23.3,8,1,29.8,8,1,26.7,8,1
2017/9/8,22.6,8,1,30.8,8,1,25.9,8,1
2017/9/9,20.7,8,1,31.9,8,1,26.3,8,1
2017/9/10,23.5,8,1,32.1,8,1,27.6,8,1
2017/9/11,24.0,8,1,30.6,8,1,27.2,8,1
2017/9/12,22.7,8,1,27.3,8,1,24.8,8,1
2017/9/13,21.7,8,1,30.6,8,1,25.8,8,1
2017/9/14,21.2,8,1,29.6,8,1,24.8,8,1
2017/9/15,19.1,8,1,26.5,8,1,22.5,8,1
2017/9/16,18.7,8,1,22.0,8,1,20.4,8,1
2017/9/17,21.0,8,1,27.7,8,1,24.1,8,1
2017/9/18,22.6,8,1,28.5,8,1,24.7,8,1
2017/9/19,19.7,8,1,28.8,8,1,24.4,8,1
2017/9/20,22.6,8,1,26.9,8,1,24.7,8,1
2017/9/21,19.1,8,1,28.1,8,1,23.3,8,1
2017/9/22,19.2,8,1,22.4,8,1,20.8,8,1
2017/9/23,19.6,8,1,26.1,8,1,22.9,8,1
2017/9/24,19.8,8,1,27.4,8,1,23.6,8,1
2017/9/25,19.1,8,1,30.4,8,1,24.5,8,1
2017/9/26,20.0,8,1,30.1,8,1,24.6,8,1
2017/9/27,21.5,8,1,28.3,8,1,24.6,8,1
2017/9/28,18.1,8,1,23.7,8,1,22.1,8,1
2017/9/29,16.3,8,1,26.3,8,1,21.3,8,1
2017/9/30,18.4,8,1,27.2,8,1,21.8,8,1
2017/10/1,16.1,8,1,26.8,8,1,21.4,8,1
2017/10/2,20.5,8,1,22.5,8,1,21.2,8,1
2017/10/3,19.2,8,1,26.8,8,1,22.0,8,1
2017/10/4,16.3,8,1,23.5,8,1,19.1,8,1
2017/10/5,15.4,8,1,24.3,8,1,19.2,8,1
2017/10/6,15.6,8,1,20.2,8,1,18.0,8,1
2017/10/7,17.9,8,1,23.5,8,1,20.5,8,1
2017/10/8,19.0,8,1,28.4,8,1,23.3,8,1
2017/10/9,20.7,8,1,29.0,8,1,24.2,8,1
2017/10/10,21.2,8,1,28.5,8,1,24.6,8,1
2017/10/11,20.5,8,1,28.8,8,1,24.5,8,1
2017/10/12,18.8,8,1,24.2,8,1,21.5,8,1
2017/10/13,17.1,8,1,19.5,8,1,18.0,8,1
2017/10/14,17.0,8,1,21.2,8,1,19.3,8,1
2017/10/15,15.3,8,1,19.5,8,1,17.1,8,1
2017/10/16,14.7,8,1,16.2,8,1,15.5,8,1
2017/10/17,13.7,8,1,16.6,8,1,15.0,8,1
2017/10/18,12.4,8,1,20.2,8,1,16.2,8,1
2017/10/19,12.9,8,1,16.4,8,1,15.0,8,1
2017/10/20,15.1,8,1,18.7,8,1,16.9,8,1
2017/10/21,16.0,8,1,18.6,8,1,17.1,8,1
2017/10/22,16.2,8,1,18.7,8,1,17.2,8,1
2017/10/23,14.5,8,1,18.9,8,1,16.4,8,1
2017/10/24,12.4,8,1,18.2,8,1,14.6,8,1
2017/10/25,12.7,8,1,20.4,8,1,15.9,8,1
